id;generatorModel;BLEU_score;BERTScore_Precision;BERTScore_Recall;BERTScore_F1;rouge1;rouge2;rougeL;rougeLsum;CTC_groundness;CTC_groundness_ref;CTC_factual;CTC_factual_ref
1_Candidato2;phi_4_temp05;0,018525353828141067;0,7162342071533203;0,7133062481880188;0,7147672772407532;0,391304347826087;0,07705192629815745;0,15719063545150502;0,20903010033444813;345,5717608332634;338,01470443606377;0,7387811957621107;0,7207744379253949
1_Candidato2;phi_4_temp07;0,02507774609168262;0,7147824764251709;0,7207351326942444;0,7177464962005615;0,3908629441624365;0,08135593220338984;0,16243654822335024;0,2098138747884941;345,3854188323021;332,7194994688034;0,7450858654929142;0,7173248943160562
1_Candidato2;qwen_72b_temp03;0,04086878278227413;0,7207251787185669;0,7212460041046143;0,720985472202301;0,4441379310344828;0,10359116022099447;0,17517241379310344;0,23586206896551723;343,86993792653084;341,43427711725235;0,7225282359941333;0,7170246640841166
1_Candidato2;qwen_72b_temp05;0,03923620997101412;0,7143087387084961;0,713180422782898;0,7137441039085388;0,4680555555555555;0,1196105702364395;0,175;0,23194444444444445;340,5362005829811;343,77600836753845;0,7174736803653193;0,7234834203533098
1_Candidato2;qwen_72b_temp07;0,042402627218097164;0,7174926996231079;0,7244514226913452;0,7209553122520447;0,4517869184086311;0,09858203916272788;0,18341200269723534;0,24005394470667565;337,57610085606575;339,7586923837662;0,7109167995990492;0,7147090832392374
1_Candidato2;qwen2.5_7b_instruct_temp03;0,02622959480380607;0,7171298265457153;0,721226692199707;0,7191724181175232;0,4082934609250398;0,09744408945686903;0,16427432216905902;0,22966507177033493;358,48853796720505;347,8339367210865;0,7479345243351132;0,7249971622345495
1_Candidato2;qwen2.5_7b_instruct_temp05;0,034724597521127665;0,7252715826034546;0,724614679813385;0,7249429821968079;0,39048400328137817;0,09038619556285948;0,15586546349466776;0,21493027071369974;348,4267861545086;352,468710064888;0,7274674799512414;0,7352364208184037
1_Candidato2;qwen2.5_7b_instruct_temp07;0,0;0,7090293169021606;0,714990496635437;0,7119974493980408;0,3530419880034276;0,08068669527896996;0,15252784918594686;0,20394173093401885;345,12106040120125;343,13305339217186;0,7221203455153633;0,717897655858713
1_Candidato2;sabia3_temp03;0,04260274144111674;0,7121832370758057;0,7151294946670532;0,7136532664299011;0,4215686274509804;0,0841514726507714;0,16666666666666666;0,21288515406162464;348,09657180309296;343,40198996663094;0,7312069105751374;0,7205850242399702
1_Candidato2;sabia3_temp05;0,03843266224027206;0,7049825191497803;0,7096604108810425;0,7073137760162354;0,4351523742026932;0,09510290986515259;0,1715095676824947;0,23954642097802975;337,16603821516037;334,306585252285;0,7286978704087874;0,7209880946897993
1_Candidato2;sabia3_temp07;0,03782997257567761;0,7063504457473755;0,7136667966842651;0,7099897265434265;0,4420289855072464;0,08998548621190129;0,1753623188405797;0,22463768115942032;333,8108844459057;333,5683833062649;0,7155131837316587;0,7158819753165339
2_Candidato3;gpt4o_temp03;0,05913073875538107;0,742295503616333;0,7238337993621826;0,7329484224319458;0,5190635451505018;0,14735432016075017;0,17926421404682277;0,2729096989966555;343,77289059758186;341,1599788367748;0,7307722340027492;0,7250203200999428
2_Candidato3;gpt4o_temp05;0,059680975653656564;0,7371077537536621;0,7216873168945312;0,7293160557746887;0,4805102763997165;0,1376863023420866;0,17434443656980864;0,24096385542168677;343,3605894446373;346,3618256151676;0,7189801151845969;0,7238003012596392
2_Candidato3;gpt4o_temp07;0,07204564386712811;0,7334747314453125;0,7234158515930176;0,728410542011261;0,512749827705031;0,15458937198067632;0,18883528600964855;0,2563749138525155;346,6497363746166;352,0873300731182;0,7269111820880104;0,737410648371659
2_Candidato3;command_r_plus_08_2024_temp03;0,06130489032150976;0,7470635175704956;0,7250552177429199;0,7358947992324829;0,4919093851132686;0,15813350615683733;0,18511326860841423;0,27443365695792876;349,7103258371353;348,627681940794;0,7336491852414374;0,7314609149507448
2_Candidato3;command_r_plus_08_2024_temp05;0,06983893453140626;0,7444052696228027;0,7266481518745422;0,7354195713996887;0,49428743235117256;0,1649608669476219;0,17919422730006013;0,30066145520144316;351,852893024683;353,0686940550804;0,7345866874736898;0,7369588476770065
2_Candidato3;command_r_plus_08_2024_temp07;0,07456099653108528;0,7546290755271912;0,7242826223373413;0,739144504070282;0,49644473173884945;0,17475728155339806;0,18487394957983194;0,2663219133807369;346,63574385643005;346,13283520936966;0,735535826402552;0,7358843960014044
2_Candidato3;gemma_27b_temp03;0,04830461099108681;0,7204224467277527;0,7135546207427979;0,7169721126556396;0,431077694235589;0,1322175732217573;0,17878028404344193;0,27903091060985796;339,0940296947956;336,37413784861565;0,7242898752291997;0,7181936525246676
2_Candidato3;gemma_27b_temp05;0,048196122454625526;0,7182203531265259;0,7100964188575745;0,7141352891921997;0,4229149115417018;0,1248945147679325;0,17354675652906487;0,2561078348778433;338,51758310198784;336,6642934381962;0,724183682659093;0,7211278524468927
2_Candidato3;gemma_27b_temp07;0,05115400483986431;0,7222216129302979;0,707070529460907;0,7145656943321228;0,43189368770764114;0,12479201331114809;0,16943521594684385;0,27906976744186046;337,92007064819336;338,0515235066414;0,7235002744431589;0,724340536664514
2_Candidato3;gemma_2_9b_it_temp03;0,05083267342830637;0,7301337718963623;0,716668963432312;0,7233387231826782;0,4832;0,14743589743589744;0,1824;0,2752;343,0329557955265;339,4726605415344;0,7391072388373169;0,7331082827904645
2_Candidato3;gemma_2_9b_it_temp05;0,046462649571416915;0,7294217348098755;0,7198938131332397;0,7246264815330505;0,4946070878274268;0,14814814814814814;0,18952234206471494;0,26810477657935283;339,5619224309921;340,23012977838516;0,737952562640695;0,7390555259059457
2_Candidato3;gemma_2_9b_it_temp07;0,03880447108508511;0,726845383644104;0,7195439338684082;0,7231762409210205;0,4222972972972973;0,12013536379018612;0,17229729729729729;0,2635135135135135;338,84640553593636;335,41882959008217;0,7327376902687783;0,7260978304287966
2_Candidato3;llama_405b_temp03;0,042599515263688346;0,7443524599075317;0,7139133214950562;0,7288151979446411;0,4400684931506849;0,15265866209262435;0,18835616438356162;0,2585616438356164;355,2601677775383;350,6662001013756;0,75204624264848;0,7425256317737056
2_Candidato3;llama_405b_temp05;0,0489605535178739;0,7406747341156006;0,7121727466583252;0,7261441349983215;0,430379746835443;0,14370245139475907;0,18734177215189873;0,25991561181434597;352,0052355527878;346,7340697348118;0,7449529377853169;0,7346878226481232
2_Candidato3;llama_405b_temp07;0,06348353653426259;0,7386026382446289;0,7079696655273438;0,7229618430137634;0,432296047098402;0,15501263689974723;0,1783010933557611;0,255677039529016;356,0821224451065;345,57568234205246;0,7568283692294476;0,7360328945459104
2_Candidato3;llama_3.1_8b_instruct_temp03;0,07314290076344458;0,726793646812439;0,7169786691665649;0,7218527793884277;0,48542274052478135;0,16058394160583941;0,19533527696793002;0,2944606413994169;352,83813989162445;348,0677689611912;0,7455826097843694;0,7348908266016081
2_Candidato3;llama_3.1_8b_instruct_temp05;0,07892344824340324;0,7189887166023254;0,7075512409210205;0,7132241725921631;0,4821570182394925;0,17315329626687848;0,2077716098334655;0,26962727993655833;355,3798999488354;338,3987617492676;0,7566904252066332;0,7220230083839566
2_Candidato3;llama_3.1_8b_instruct_temp07;0,04949187237696822;0,7008262276649475;0,6963150501251221;0,6985633969306946;0,4175824175824176;0,14150943396226415;0,18995290423861855;0,23861852433281006;345,67209170758724;350,02160730957985;0,7220249426423334;0,7315450049498502
2_Candidato3;mixtral_22b_temp03;0,030071114393853716;0,7485344409942627;0,715395450592041;0,7315898537635803;0,3969022265246854;0,12997090203685743;0,17424975798644723;0,22265246853823814;382,7722065150738;348,6071194410324;0,8123562588995579;0,7407343222814448
2_Candidato3;mixtral_22b_temp05;0,047987296961422975;0,740486741065979;0,7126075029373169;0,7262796759605408;0,4501779359430605;0,1408199643493761;0,17971530249110318;0,2330960854092527;382,7722065150738;348,6071194410324;0,8123562588995579;0,7407343222814448
